user_name,cue_timestamp_ms,rep_id,cue_type,cue_message,movement_phase_at_cue,in_actionable_window,reaction_detected,reaction_latency_ms,correction_magnitude_deg
maryb,1757443715552,1,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443726370,2,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443731550,3,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443739040,4,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443745721,5,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443751802,6,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443758542,7,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443764962,8,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443770762,9,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
maryb,1757443776894,10,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757443967018,1,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757443967018,1,too_fast,Feedback for TOO_FAST,ASCENT,1,0,0,0
samb,1757443971125,2,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757443971125,2,too_fast,Feedback for TOO_FAST,ASCENT,1,0,0,0
samb,1757443974904,3,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757443978824,4,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757443978824,4,too_fast,Feedback for TOO_FAST,ASCENT,1,0,0,0
samb,1757443983551,5,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757443988578,6,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757443993313,7,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757443993313,7,too_fast,Feedback for TOO_FAST,ASCENT,1,0,0,0
samb,1757443998621,8,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757444003617,9,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
samb,1757444008513,10,back_rounding,Feedback for BACK_ROUNDING,ASCENT,1,0,0,0
